iso_code,date,new_cases_smoothed,new_cases,new_deaths_smoothed,new_deaths
IRL,2022-10-11,331.286,19.0,3.857,4.0
IRL,2022-10-12,298.0,33.0,3.571,2.0
IRL,2022-10-13,321.857,705.0,3.571,3.0
IRL,2022-10-14,306.857,297.0,3.429,4.0
IRL,2022-10-15,313.857,404.0,4.143,7.0
IRL,2022-10-16,315.714,362.0,3.714,1.0
IRL,2022-10-17,295.143,246.0,3.714,5.0
IRL,2022-10-18,307.571,106.0,3.714,4.0
IRL,2022-10-19,306.857,28.0,4.286,6.0
IRL,2022-10-20,296.571,633.0,4.714,6.0
IRL,2022-10-21,292.286,267.0,4.714,4.0
IRL,2022-10-22,294.857,422.0,4.286,4.0
IRL,2022-10-23,290.857,334.0,4.714,4.0
IRL,2022-10-24,292.0,254.0,4.857,6.0
IRL,2022-10-25,280.857,28.0,4.571,2.0
IRL,2022-10-26,315.714,272.0,4.429,5.0
IRL,2022-10-27,277.429,365.0,4.714,8.0
IRL,2022-10-28,293.0,376.0,4.571,3.0
IRL,2022-10-29,255.286,158.0,4.571,4.0
IRL,2022-10-30,240.286,229.0,4.571,4.0
IRL,2022-10-31,226.0,154.0,4.286,4.0
IRL,2022-11-01,226.143,29.0,4.429,3.0
IRL,2022-11-02,207.143,139.0,4.857,8.0
IRL,2022-11-03,223.143,477.0,4.143,3.0
IRL,2022-11-04,247.286,545.0,5.0,9.0
IRL,2022-11-05,271.429,327.0,5.0,4.0
IRL,2022-11-06,272.143,234.0,4.571,1.0
IRL,2022-11-07,280.857,215.0,4.857,6.0
IRL,2022-11-08,279.286,18.0,5.143,5.0
IRL,2022-11-09,286.714,191.0,4.571,4.0
IRL,2022-11-10,294.0,528.0,5.0,6.0
IRL,2022-11-11,268.143,364.0,4.429,5.0
IRL,2022-11-12,259.0,263.0,4.429,4.0
IRL,2022-11-13,257.857,226.0,4.714,3.0
IRL,2022-11-14,267.571,283.0,4.429,4.0
IRL,2022-11-15,269.714,33.0,4.286,4.0
IRL,2022-11-16,246.571,29.0,4.0,2.0
IRL,2022-11-17,237.571,465.0,3.429,2.0
IRL,2022-11-18,227.714,295.0,3.429,5.0
IRL,2022-11-19,230.143,280.0,4.0,8.0
IRL,2022-11-20,223.571,180.0,4.714,8.0
IRL,2022-11-21,213.714,214.0,4.857,5.0
IRL,2022-11-22,211.571,18.0,5.286,7.0
IRL,2022-11-23,211.143,26.0,5.429,3.0
IRL,2022-11-24,205.857,428.0,5.571,3.0
IRL,2022-11-25,201.286,263.0,5.286,3.0
IRL,2022-11-26,216.286,385.0,4.714,4.0
IRL,2022-11-27,221.571,217.0,4.143,4.0
IRL,2022-11-28,229.143,267.0,4.143,5.0
IRL,2022-11-29,230.143,25.0,3.143,0.0
IRL,2022-11-30,253.143,187.0,3.0,2.0
IRL,2022-12-01,245.857,377.0,3.429,6.0
IRL,2022-12-02,250.0,292.0,3.714,5.0
IRL,2022-12-03,240.571,319.0,4.429,9.0
IRL,2022-12-04,249.286,278.0,4.571,5.0
IRL,2022-12-05,264.429,373.0,4.714,6.0
IRL,2022-12-06,263.0,15.0,5.286,4.0
IRL,2022-12-07,239.714,24.0,6.143,8.0
IRL,2022-12-08,265.857,560.0,6.286,7.0
IRL,2022-12-09,281.714,403.0,6.714,8.0
IRL,2022-12-10,278.571,297.0,5.571,1.0
IRL,2022-12-11,300.429,431.0,4.857,0.0
IRL,2022-12-12,272.714,179.0,4.857,6.0
IRL,2022-12-13,278.143,53.0,4.714,3.0
IRL,2022-12-14,335.714,427.0,3.857,2.0
IRL,2022-12-15,329.714,518.0,3.429,4.0
IRL,2022-12-16,337.429,457.0,3.0,5.0
IRL,2022-12-17,368.857,517.0,3.143,2.0
IRL,2022-12-18,385.571,548.0,4.0,6.0
IRL,2022-12-19,432.143,505.0,4.0,6.0
IRL,2022-12-20,445.571,147.0,5.286,12.0
IRL,2022-12-21,416.571,224.0,5.571,4.0
IRL,2022-12-22,421.571,553.0,6.0,7.0
IRL,2022-12-23,459.0,719.0,6.286,7.0
IRL,2022-12-24,494.0,762.0,7.143,8.0
IRL,2022-12-25,503.571,615.0,7.286,7.0
IRL,2022-12-26,535.429,728.0,7.429,7.0
IRL,2022-12-27,542.857,199.0,6.857,8.0
IRL,2022-12-28,546.857,252.0,7.429,8.0
IRL,2022-12-29,483.571,110.0,7.286,6.0
IRL,2022-12-30,398.429,123.0,7.286,7.0
IRL,2022-12-31,428.143,970.0,8.143,14.0
IRL,2023-01-01,429.143,622.0,8.571,10.0
IRL,2023-01-02,426.429,709.0,9.0,10.0
IRL,2023-01-03,422.0,168.0,8.857,7.0
IRL,2023-01-04,400.714,103.0,9.0,9.0
IRL,2023-01-05,399.143,99.0,9.429,9.0
IRL,2023-01-06,534.571,1071.0,9.286,6.0
IRL,2023-01-07,479.714,586.0,8.143,6.0
IRL,2023-01-08,522.857,924.0,7.857,8.0
IRL,2023-01-09,503.857,576.0,8.429,14.0
IRL,2023-01-10,496.143,114.0,8.714,9.0
IRL,2023-01-11,505.286,167.0,8.429,7.0
IRL,2023-01-12,561.143,490.0,9.143,14.0
IRL,2023-01-13,457.429,345.0,8.857,4.0
IRL,2023-01-14,422.429,341.0,9.143,8.0
IRL,2023-01-15,320.714,212.0,9.0,7.0
IRL,2023-01-16,271.143,229.0,8.0,7.0
IRL,2023-01-17,262.143,51.0,7.143,3.0
IRL,2023-01-18,242.714,31.0,6.714,4.0
IRL,2023-01-19,224.571,363.0,5.714,7.0
IRL,2023-01-20,190.857,109.0,6.429,9.0
IRL,2023-01-21,174.0,223.0,6.0,5.0
IRL,2023-01-22,160.429,117.0,5.857,6.0
IRL,2023-01-23,148.714,147.0,5.571,5.0
IRL,2023-01-24,145.571,29.0,5.857,5.0
IRL,2023-01-25,143.286,15.0,5.286,0.0
IRL,2023-01-26,129.429,266.0,5.286,7.0
IRL,2023-01-27,129.714,111.0,4.143,1.0
IRL,2023-01-28,126.857,203.0,3.571,1.0
IRL,2023-01-29,128.143,126.0,3.286,4.0
IRL,2023-01-30,123.571,115.0,3.857,9.0
IRL,2023-01-31,120.714,9.0,3.286,1.0
IRL,2023-02-01,118.571,0.0,3.857,4.0
IRL,2023-02-02,80.571,0.0,3.286,3.0
IRL,2023-02-03,104.143,276.0,3.429,2.0
IRL,2023-02-04,105.143,210.0,3.429,1.0
IRL,2023-02-05,107.714,144.0,3.857,7.0
IRL,2023-02-06,105.0,96.0,3.0,3.0
IRL,2023-02-07,105.286,11.0,3.0,1.0
IRL,2023-02-08,106.714,10.0,2.429,0.0
IRL,2023-02-09,114.286,53.0,2.429,3.0
IRL,2023-02-10,107.571,229.0,2.571,3.0
IRL,2023-02-11,99.571,154.0,3.143,5.0
IRL,2023-02-12,95.429,115.0,2.714,4.0
IRL,2023-02-13,100.857,134.0,2.429,1.0
IRL,2023-02-14,100.429,8.0,2.429,1.0
IRL,2023-02-15,101.143,15.0,2.571,1.0
IRL,2023-02-16,129.429,251.0,2.286,1.0
IRL,2023-02-17,107.429,75.0,2.429,4.0
IRL,2023-02-18,110.143,173.0,2.143,3.0
IRL,2023-02-19,113.0,135.0,2.0,3.0
IRL,2023-02-20,110.0,113.0,1.857,0.0
IRL,2023-02-21,111.571,19.0,1.857,1.0
IRL,2023-02-22,109.429,0.0,2.429,5.0
IRL,2023-02-23,103.0,206.0,2.286,0.0
IRL,2023-02-24,106.0,96.0,2.0,2.0
IRL,2023-02-25,98.714,122.0,1.857,2.0
IRL,2023-02-26,92.857,94.0,1.857,3.0
IRL,2023-02-27,92.429,110.0,2.0,1.0
IRL,2023-02-28,90.143,3.0,2.143,2.0
IRL,2023-03-01,91.0,6.0,1.429,0.0
IRL,2023-03-02,86.571,175.0,2.0,4.0
IRL,2023-03-03,88.429,109.0,1.714,0.0
IRL,2023-03-04,87.0,112.0,1.714,2.0
IRL,2023-03-05,83.571,70.0,1.571,2.0
IRL,2023-03-06,77.429,67.0,1.429,0.0
IRL,2023-03-07,77.286,2.0,1.429,2.0
IRL,2023-03-08,76.429,0.0,1.714,2.0
IRL,2023-03-09,93.143,292.0,1.143,0.0
IRL,2023-03-10,87.714,71.0,1.429,2.0
IRL,2023-03-11,99.0,191.0,1.143,0.0
IRL,2023-03-12,107.0,126.0,0.857,0.0
IRL,2023-03-13,120.143,159.0,0.857,0.0
IRL,2023-03-14,121.143,9.0,1.429,6.0
IRL,2023-03-15,121.143,0.0,1.286,1.0
IRL,2023-03-16,113.286,237.0,1.571,2.0
IRL,2023-03-17,133.857,215.0,1.429,1.0
IRL,2023-03-18,117.714,78.0,1.429,0.0
IRL,2023-03-19,131.714,224.0,1.714,2.0
IRL,2023-03-20,109.286,2.0,1.857,1.0
IRL,2023-03-21,108.429,3.0,1.429,3.0
IRL,2023-03-22,108.429,0.0,1.429,1.0
IRL,2023-03-23,125.857,359.0,1.429,2.0
IRL,2023-03-24,119.714,172.0,1.286,0.0
IRL,2023-03-25,151.571,301.0,1.571,2.0
IRL,2023-03-26,140.286,145.0,1.429,1.0
IRL,2023-03-27,184.0,308.0,1.286,0.0
IRL,2023-03-28,183.571,0.0,1.0,1.0
IRL,2023-03-29,185.143,11.0,0.857,0.0
IRL,2023-03-30,184.286,353.0,0.714,1.0
IRL,2023-03-31,181.857,155.0,1.0,2.0
IRL,2023-04-01,173.571,243.0,0.714,0.0
IRL,2023-04-02,192.143,275.0,0.714,1.0
IRL,2023-04-03,164.286,113.0,0.714,0.0
IRL,2023-04-04,164.286,0.0,0.571,0.0
IRL,2023-04-05,162.714,0.0,0.571,0.0
IRL,2023-04-06,138.429,183.0,1.857,10.0
IRL,2023-04-07,145.143,202.0,1.571,0.0
IRL,2023-04-08,122.0,81.0,1.571,0.0
IRL,2023-04-09,101.0,128.0,1.429,0.0
IRL,2023-04-10,94.857,70.0,1.429,0.0
IRL,2023-04-11,97.286,17.0,1.429,0.0
IRL,2023-04-12,97.286,0.0,1.429,0.0
IRL,2023-04-13,71.143,0.0,4.0,28.0
IRL,2023-04-14,42.286,0.0,,
IRL,2023-04-15,30.714,0.0,,
IRL,2023-04-16,12.429,0.0,,
IRL,2023-04-17,2.429,0.0,,
IRL,2023-04-18,0.0,0.0,,
IRL,2023-04-19,0.0,0.0,,
